Lvl,Name,Save,DmgType,HigherLvlIncrease,Upcast,hard_mod,mult,upcast,dmg,addspellmod,time,range,components,duration,classes,conc,desc,save_data,save_success
1,Armor of Agathys,,Cold,False,Amount/Amount,5,1,{},{},False, 1 action , Self ," V, S, M (a cup of water) ",1 hour,['Warlock'],False,"Source: Player's Handbook
 1st-level abjuration
 Casting Time:
 1 action
 Range:
 Self
 Components:
 V, S, M (a cup of water)
 Duration:
 1 hour
 A protective magical force surrounds you, manifesting as a spectral frost that covers you and your gear. You gain 5 temporary hit points for the duration. If a creature hits you with a melee attack while you have these hit points, the creature takes 5 cold damage.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, both the temporary hit points and the cold damage increase by 5 for each slot.
 Spell Lists.
 Warlock",,
1,Arms of Hadar,STR,Necrotic,False,Dice,0,1,{2: {1: 6}},{1: {'Necrotic': [{2: 6}]}},False, 1 action , Self (10-foot radius) ," V, S ",Instantaneous,['Warlock'],False,"Source: Player's Handbook
 1st-level conjuration
 Casting Time:
 1 action
 Range:
 Self (10-foot radius)
 Components:
 V, S
 Duration:
 Instantaneous
 You invoke the power of Hadar, the Dark Hunger. Tendrils of dark energy erupt from you and batter all creatures within 10 feet of you. Each creature in that area must make a Strength saving throw. On a failed save, a target takes 2d6 necrotic damage and can't take reactions until its next turn. On a successful save, the creature takes half damage, but suffers no other effect.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Warlock",". On a failed save, a target takes 2d6 necrotic damage and can’t take reactions until its next turn. On a successful save, the creature takes half damage, but suffers no other effect.",half
1,Burning Hands,DEX,Fire,False,Dice,0,1,{2: {1: 6}},{1: {'Fire': [{3: 6}]}},False, 1 action , Self (15-foot cone) ," V, S ",Instantaneous,"['Sorcerer', 'Wizard']",False,"Source: Player's Handbook
 1st-level evocation
 Casting Time:
 1 action
 Range:
 Self (15-foot cone)
 Components:
 V, S
 Duration:
 Instantaneous
 As you hold your hands with thumbs touching and fingers spread, a thin sheet of flames shoots forth from your outstretched fingertips. Each creature in a 15-foot cone must make a Dexterity saving throw. A creature takes 3d6 fire damage on a failed save, or half as much damage on a successful one.
 The fire ignites any flammable objects in the area that aren't being worn or carried.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Sorcerer,
 Wizard",". A creature takes 3d6 fire damage on a failed save, or half as much damage on a successful one.",half
1,Catapult,DEX,Bludgeoning,False,Other,0,1,{2: {1: 8}},{1: {'Bludgeoning': [{3: 8}]}},False, 1 action , 60 feet , S ,Instantaneous,"['Sorcerer', 'Wizard', 'Artificer']",False,"Source: Xanathar's Guide to Everything
 1st-level transmutation
 Casting Time:
 1 action
 Range:
 60 feet
 Components:
 S
 Duration:
 Instantaneous
 Choose one object weighing 1 to 5 pounds within range that isn't being worn or carried. The object flies in a straight line up to 90 feet in a direction you choose before falling to the ground, stopping early if it impacts against a solid surface. If the object would strike a creature, that creature must make a Dexterity saving throw. On a failed save, the object strikes the target and stops moving. When the object strikes something, the object and what it strikes each take 3d8 bludgeoning damage.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the maximum weight of objects that you can target with this spell increases by 5 pounds, and the damage increases by 1d8, for each slot level above 1st.
 Spell Lists.
 Sorcerer,
 Wizard,
 Artificer",". On a failed save, the object strikes the target and stops moving. When the object strikes something, the object and what it strikes each take 3d8 bludgeoning damage.",no effect
1,Chaos Bolt,,Variable,False,Dice,0,1,,{},False, 1 action , 120 feet ," V, S ",Instantaneous,['Sorcerer'],False,"Source: Xanathar's Guide to Everything
 1st-level evocation
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 V, S
 Duration:
 Instantaneous
 You hurl an undulating, warbling mass of chaotic energy at one creature in range. Make a ranged spell attack against the target. On a hit, the target takes 2d8 + 1d6 damage. Choose one of the d8s. The number rolled on that die determines the attack's damage type, as shown below.
 d8
 Damage Type
 1
 Acid
 2
 Cold
 3
 Fire
 4
 Force
 5
 Lightning
 6
 Poison
 7
 Psychic
 8
 Thunder
 If you roll the same number on both d8s, the chaotic energy leaps from the target to a different creature of your choice within 30 feet of it. Make a new attack roll against the new target, and make a new damage roll, which could cause the chaotic energy to leap again.
 A creature can be targeted only once by each casting of this spell.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, each target takes 1d6 extra damage of the type rolled for each slot level above 1st.
 Spell Lists.
 Sorcerer",,
1,Chromatic Orb,,Variable,False,Dice,0,1,{2: {1: 8}},{1: {'Variable': [{3: 8}]}},False, 1 action , 90 feet ," V, S, M (a diamond worth at least 50 gp) ",Instantaneous,"['Sorcerer', 'Wizard']",False,"Source: Player's Handbook
 1st-level evocation
 Casting Time:
 1 action
 Range:
 90 feet
 Components:
 V, S, M (a diamond worth at least 50 gp)
 Duration:
 Instantaneous
 You hurl a 4-inch-diameter sphere of energy at a creature that you can see within range. You choose acid, cold, fire, lightning, poison, or thunder for the type of orb you create, and then make a ranged spell attack against the target. If the attack hits, the creature takes 3d8 damage of the type you chose.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st.
 Spell Lists.
 Sorcerer,
 Wizard",,
1,Dissonant Whispers,WIS,Psychic,False,Dice,0,1,{2: {1: 6}},{1: {'Psychic': [{3: 6}]}},False, 1 action , 60 feet , V ,Instantaneous,['Bard'],False,"Source: Player's Handbook
 1st-level enchantment
 Casting Time:
 1 action
 Range:
 60 feet
 Components:
 V
 Duration:
 Instantaneous
 You whisper a discordant melody that only one creature of your choice within range can hear, wracking it with terrible pain. The target must make a Wisdom saving throw. On a failed save, it takes 3d6 psychic damage and must immediately use its reaction, if available, to move as far as its speed allows away from you. The creature doesn't move into obviously dangerous ground, such as a fire or a pit. On a successful save, the target takes half as much damage and doesn't have to move away. A deafened creature automatically succeeds on the save.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Bard",". On a failed save, it takes 3d6 psychic damage and must immediately use its reaction, if available, to move as far as its speed allows away from you. The creature doesn’t move into obviously dangerous ground, such as a fire or a pit. On a successful save, the target takes half as much damage and doesn’t have to move away. A deafened creature automatically succeeds on the save.",half
1,Divine Favor,CHR,Radiant,False,,0,1,,{1: {'Radiant': [{1: 4}]}},False, 1 bonus action , Self ," V, S ","Concentration, up to 1 minute",['Paladin'],True,"Source: Player's Handbook
 1st-level evocation
 Casting Time:
 1 bonus action
 Range:
 Self
 Components:
 V, S
 Duration:
 Concentration, up to 1 minute
 Your prayer empowers you with divine radiance. Until the spell ends, your weapon attacks deal an extra 1d4 radiant damage on a hit.
 Spell Lists.
 Paladin",couldn't find with given pattern,
1,Earth Tremor,DEX,Bludgeoning,False,Dice,0,1,{2: {1: 6}},{1: {'Bludgeoning': [{1: 6}]}},False, 1 action , Self (10-foot radius) ," V, S ",Instantaneous,"['Bard', 'Druid', 'Sorcerer', 'Wizard']",False,"Source: Xanathar's Guide to Everything/Elemental Evil Player's Companion
 1st-level evocation
 Casting Time:
 1 action
 Range:
 Self (10-foot radius)
 Components:
 V, S
 Duration:
 Instantaneous
 You cause a tremor in the ground in a 10-foot radius. Each creature other than you in that area must make a Dexterity saving throw. On a failed save, a creature takes 1d6 bludgeoning damage and is knocked prone. If the ground in that area is loose earth or stone, it becomes difficult terrain until cleared.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Bard,
 Druid,
 Sorcerer,
 Wizard",". On a failed save, a creature takes 1d6 bludgeoning damage and is knocked prone. If the ground in that area is loose earth or stone, it becomes difficult terrain until cleared.",no effect
1,Ensnaring Strike,STR,Piercing,False,Dice,0,1,{2: {1: 6}},{1: {'Piercing': [{1: 6}]}},False, 1 bonus action , Self , V ,"Concentration, up to 1 minute",['Ranger'],True,"Source: Player's Handbook
 1st-level conjuration
 Casting Time:
 1 bonus action
 Range:
 Self
 Components:
 V
 Duration:
 Concentration, up to 1 minute
 The next time you hit a creature with a weapon attack before this spell ends, a writhing mass of thorny vines appears at the point of impact, and the target must succeed on a Strength saving throw or be restrained by the magical vines until the spell ends. A Large or larger creature has advantage on this saving throw. If the target succeeds on the save, the vines shrivel away.
 While restrained by this spell, the target takes 1d6 piercing damage at the start of each of its turns. A creature restrained by the vines or one that can touch the creature can use its action to make a Strength check against your spell save DC. On a success, the target is freed.
 At Higher Levels.
 If you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Ranger"," or be restrained by the magical vines until the spell ends. A Large or larger creature has advantage on this saving throw. If the target succeeds on the save, the vines shrivel away.",other
1,Frost Fingers,CON,Cold,False,Dice,0,1,{2: {1: 8}},{1: {'Cold': [{2: 8}]}},False, 1 action , Self (15-foot cone) ," V, S ",Instantaneous,['Wizard'],False,"Source: Icewind Dale - Rime of the Frostmaiden
 1st-level evocation
 Casting Time:
 1 action
 Range:
 Self (15-foot cone)
 Components:
 V, S
 Duration:
 Instantaneous
 Freezing cold blasts from your fingertips in a 15-foot cone. Each creature in that area must make a Constitution saving throw, taking 2d8 cold damage on a failed save, or half as much damage on a successful one.
 The cold freezes nonmagical liquids in the area that aren't being worn or carried.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st.
 Spell Lists.
 Wizard",", taking 2d8 cold damage on a failed save, or half as much damage on a successful one.",half
1,Guiding Bolt,,Radiant,False,Dice,0,1,{2: {1: 6}},{1: {'Radiant': [{4: 6}]}},False, 1 action , 120 feet ," V, S ",1 round,['Cleric'],False,"Source: Player's Handbook
 1st-level evocation
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 V, S
 Duration:
 1 round
 A flash of light streaks toward a creature of your choice within range. Make a ranged spell attack against the target. On a hit, the target takes 4d6 radiant damage, and the next attack roll made against this target before the end of your next turn has advantage, thanks to the mystical dim light glittering on the target until then.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Cleric",,
1,Hail of Thorns,DEX,Piercing,False,Dice,0,1,{2: {1: 10}},{1: {'Piercing': [{1: 10}]}},False, 1 bonus action , Self , V ,"Concentration, up to 1 minute",['Ranger'],True,"Source: Player's Handbook
 1st-level conjuration
 Casting Time:
 1 bonus action
 Range:
 Self
 Components:
 V
 Duration:
 Concentration, up to 1 minute
 The next time you hit a creature with a ranged weapon attack before the spell ends, this spell creates a rain of thorns that sprouts from your ranged weapon or ammunition. In addition to the normal effect of the attack, the target of the attack and each creature within 5 feet of it must make a Dexterity saving throw. A creature takes 1d10 piercing damage on a failed save, or half as much damage on a successful one.
 At Higher Levels.
 If you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d10 for each slot level above 1st (to a maximum of 6d10).
 Spell Lists.
 Ranger",". A creature takes 1d10 piercing damage on a failed save, or half as much damage on a successful one.",half
1,Hellish Rebuke,DEX,Fire,False,Dice,0,1,{2: {1: 10}},{1: {'Fire': [{3: 10}]}},False," 1 reaction, which you take when you are damaged by a creature within 60 feet of you that you can see ", 60 feet ," V, S ",Instantaneous,['Warlock'],False,"Source: Player's Handbook
 1st-level evocation
 Casting Time:
 1 reaction, which you take when you are damaged by a creature within 60 feet of you that you can see
 Range:
 60 feet
 Components:
 V, S
 Duration:
 Instantaneous
 You point your finger, and the creature that damaged you is momentarily surrounded by hellish flames. The creature must make a Dexterity saving throw. It takes 2d10 fire damage on a failed save, or half as much damage on a successful one.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d10 for each slot level above 1st.
 Spell Lists.
 Warlock",". It takes 2d10 fire damage on a failed save, or half as much damage on a successful one.",half
1,Hex,,Necrotic,False,Duration,0,1,{},{1: {'Necrotic': [{1: 6}]}},False, 1 bonus action , 90 feet ," V, S, M (the petrified eye of a newt) ","Concentration, up to 1 hour",['Warlock'],True,"Source: Player's Handbook
 1st-level enchantment
 Casting Time:
 1 bonus action
 Range:
 90 feet
 Components:
 V, S, M (the petrified eye of a newt)
 Duration:
 Concentration, up to 1 hour
 You place a curse on a creature that you can see within range. Until the spell ends, you deal an extra 1d6 necrotic damage to the target whenever you hit it with an attack. Also, choose one ability when you cast the spell. The target has disadvantage on ability checks made with the chosen ability.
 If the target drops to 0 hit points before this spell ends, you can use a bonus action on a subsequent turn of yours to curse a new creature.
 A
 Remove Curse
 cast on the target ends this spell early.
 At Higher Levels.
 When you cast this spell using a spell slot of 3rd or 4th level, you can maintain your concentration on the spell for up to 8 hours. When you use a spell slot of 5th level or higher, you can maintain your concentration on the spell for up to 24 hours.
 Spell Lists.
 Warlock",,
1,Hunter's Mark,,Variable,False,Duration,0,1,{},{1: {'Variable': [{1: 6}]}},False, 1 bonus action , 90 feet , V ,"Concentration, up to 1 hour",['Ranger'],True,"Source: Player's Handbook
 1st-level divination
 Casting Time:
 1 bonus action
 Range:
 90 feet
 Components:
 V
 Duration:
 Concentration, up to 1 hour
 You choose a creature you can see within range and mystically mark it as your quarry. Until the spell ends, you deal an extra 1d6 damage to the target whenever you hit it with a weapon attack, and you have advantage on any Wisdom (Perception) or Wisdom (Survival) check you make to find it.
 If the target drops to 0 hit points before this spell ends, you can use a bonus action on a subsequent turn of yours to mark a new creature.
 At Higher Levels.
 When you cast this spell using a spell slot of 3rd or 4th level, you can maintain your concentration on the spell for up to 8 hours. When you use a spell slot of 5th level or higher, you can maintain your concentration on the spell for up to 24 hours.
 Spell Lists.
 Ranger",,
1,Ice Knife,DEX,"Cold, Piercing",False,Dice,0,1,,"{1: {'Cold': [{2: 6}], 'Piercing': [{1: 10}]}}",False, 1 action , 60 feet ," S, M (a drop of water or piece of ice) ",Instantaneous,"['Druid', 'Sorcerer', 'Wizard']",False,"Source: Xanathar's Guide to Everything
 1st-level conjuration
 Casting Time:
 1 action
 Range:
 60 feet
 Components:
 S, M (a drop of water or piece of ice)
 Duration:
 Instantaneous
 You create a shard of ice and fling it at one creature within range. Make a ranged spell attack against the target. On a hit, the target takes 1d10 piercing damage. Hit or miss, the shard then explodes. The target and each creature within 5 feet of the point where the ice exploded must succeed on a Dexterity saving throw or take 2d6 cold damage.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the cold damage increases by 1d6 for each slot level above 1st.
 Spell Lists.
 Druid,
 Sorcerer,
 Wizard", or take 2d6 cold damage.,no effect
1,Inflict Wounds,,Necrotic,False,Dice,0,1,{2: {1: 10}},{1: {'Necrotic': [{3: 10}]}},False, 1 action , Touch ," V, S ",Instantaneous,['Cleric'],False,"Source: Player's Handbook
 1st-level necromancy
 Casting Time:
 1 action
 Range:
 Touch
 Components:
 V, S
 Duration:
 Instantaneous
 Make a melee spell attack against a creature you can reach. On a hit, the target takes 3d10 necrotic damage.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d10 for each slot level above 1st.
 Spell Lists.
 Cleric",,
1,Jim's Magic Missile,,Force,False,Number,0,1,{},{1: {'Force': [{2: 4}]}},False, 1 action , 120 feet ," V, S, M (1 gold coin, which is consumed as tax for using the spell) ",Instantaneous,['Wizard'],False,"Source: Acquisitions Inc.
 1st-level evocation
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 V, S, M (1 gold coin, which is consumed as tax for using the spell)
 Duration:
 Instantaneous
 You create three twisting, whistling, hypoallergenic, gluten-free darts of magical force. Each dart can target a creature of your choice that you can see within range. Make a ranged spell attack for each missile. On a hit, the missile does 2d4 force damage.
 If the attack roll scores a critical, the missile does 5d4 force damage instead of the 4d4 force that you would normally get on a critical. If any of the attack roll is a natural one, all missiles turn around and hit the caster for 1 force damage per missile.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the spell creates one more dart for each slot level above 1st. This also increases the tax by 1 gp per spell slot over 1st.
 Spell Lists.
 Wizard",,
1,Magic Missile,,Force,False,Number,0,3,,{},False, 1 action , 120 feet ," V, S ",Instantaneous,"['Sorcerer', 'Wizard']",False,"Source: Player's Handbook
 1st-level evocation
 Casting Time:
 1 action
 Range:
 120 feet
 Components:
 V, S
 Duration:
 Instantaneous
 You create three glowing darts of magical force. Each dart hits a creature of your choice that you can see within range. A dart deals 1d4 + 1 force damage to its target. The darts all strike simultaneously and you can direct them to hit one creature or several.
 At Higher Levels.
 When you cast this spell using a spell slot of 2nd level or higher, the spell creates one more dart for each slot level above 1st.
 Spell Lists.
 Sorcerer,
 Wizard",,
